id,size,E,avgD,approx.Treewidth,Nodeconnective,diameter,cluster,max_matching,mvc,maxcut,degree_assort,attr_assort
612,40,62,3.1,5,1,10,0.2486706349206349,16,24,48,0.0652890568465057,-0.0325915290739411
613,40,54,2.7,3,1,10,0.2393253968253968,15,24,43,0.0263052781740366,-0.0576271186440677
614,40,47,2.35,4,1,14,0.0441666666666666,14,23,42,-0.2423835125448034,-0.0919191919191919
615,40,54,2.7,4,1,11,0.0708333333333333,15,28,45,-0.2202089106800254,-0.0536585365853658
616,40,75,3.75,7,1,9,0.1878553391053391,16,29,59,0.2038821365744444,-0.0918748770411174
617,40,46,2.3,2,1,18,0.1,16,28,40,-0.0013192612137197,-0.0517017407118732
618,40,46,2.3,3,1,32,0.205,18,27,40,0.1761194029850747,-0.0661859387071851
619,40,57,2.85,4,1,10,0.1519696969696969,16,27,47,0.0122324159021407,-0.0670232324920608
620,40,51,2.55,3,1,13,0.1608333333333333,16,25,42,-0.1986915434940629,-0.0265524625267666
621,40,52,2.6,4,1,14,0.0953571428571428,17,28,42,0.2418820410868123,-0.0383048084759576
622,40,68,3.4,4,1,9,0.2781944444444444,13,24,57,-0.0671468999228193,-0.0126462593074104
623,40,60,3.0,4,1,6,0.1122619047619047,15,24,55,-0.0929454170957775,-0.0077760497667184
624,40,67,3.35,7,1,8,0.1703174603174603,16,26,55,0.012602197573296,-0.0529158993247391
625,40,53,2.65,4,1,11,0.0433333333333333,16,28,48,-0.0379875063312506,-0.0202317815753289
626,40,51,2.55,4,1,12,0.1066666666666666,15,28,45,0.1016260162601624,-0.0124604012671594
627,40,61,3.05,5,1,8,0.1108333333333333,17,28,49,0.2574516496018202,-0.0187891440501043
628,40,55,2.75,3,1,13,0.2765277777777777,17,26,45,0.046145618458247,-0.0563250230840258
629,40,43,2.15,2,1,31,0.1083333333333333,18,29,37,-0.1189591078066948,-0.048780487804878
630,40,50,2.5,3,1,12,0.1483333333333333,14,24,45,-0.233780046798554,-0.0158013544018058
631,40,56,2.8,4,1,7,0.1363888888888888,16,27,47,0.056125941136208,-0.0928733228785503
632,40,58,2.9,3,1,9,0.2209523809523809,16,25,47,-0.0530097087378641,-0.0326966655875687
633,40,51,2.55,3,1,11,0.09,18,31,41,-0.0945109368551383,-0.0184831102613129
634,40,45,2.25,3,1,15,0.0191666666666666,16,25,39,-0.0718925941966216,-0.0650887573964497
635,40,51,2.55,3,1,11,0.1124999999999999,15,26,44,0.0349344978165943,0.0371164986054494
636,40,84,4.2,6,1,7,0.254054834054834,16,29,62,0.1038961038961038,-0.0781029895132258
637,40,72,3.6,5,1,8,0.2327236652236652,17,25,52,0.1772603913726606,-0.0383480825958702
638,40,49,2.45,3,1,13,0.0441666666666666,16,25,43,-0.0014094432699084,-0.0233825198637911
639,40,58,2.9,4,1,9,0.0608333333333333,16,25,46,0.3046035516344295,0.0328592447278077
640,40,47,2.35,2,1,16,0.0716666666666666,15,25,42,0.0336236090953071,-0.1159383682748168
641,40,59,2.95,4,1,10,0.2210714285714285,14,26,49,-0.0103460577952193,-0.0454042081949058
642,40,64,3.2,6,1,16,0.2916071428571428,18,29,48,0.5827450980392157,-0.0644853442399454
643,40,54,2.7,3,1,10,0.1520238095238095,16,27,47,-0.0149253731343273,-0.0370928262097533
644,40,50,2.5,3,1,16,0.2033333333333333,17,28,42,-0.0443864229765014,-0.0053619302949061
645,40,48,2.4,3,1,19,0.0958333333333333,18,27,42,-0.1486761710794278,-0.0691943127962085
646,40,55,2.75,4,1,10,0.1560714285714285,14,25,46,-0.28026070763501,-0.0163043478260869
647,40,51,2.55,3,1,19,0.1116666666666666,16,25,42,0.3482912332838045,-0.0335655478150728
648,40,66,3.3,4,1,9,0.1911309523809524,15,26,56,-0.0837199028053894,-0.0520632472040108
649,40,57,2.85,3,1,13,0.1807142857142857,16,27,47,0.1890652557319218,-0.0716116903093488
650,40,69,3.45,5,1,13,0.2809523809523809,16,27,52,0.2269894779854937,-0.0193457615195216
651,40,85,4.25,5,1,5,0.3984794372294372,16,30,66,0.080551031487513,-0.0609635436486795
652,40,59,2.95,4,1,9,0.1423809523809524,15,27,47,0.1604217854217858,-0.0153316645807259
653,40,48,2.4,3,1,15,0.0791666666666666,16,27,41,-0.2132293627319185,-0.0052356020942408
654,40,55,2.75,4,1,10,0.0749999999999999,18,29,46,0.131682813060639,-0.0489638730973776
655,40,55,2.75,5,1,17,0.2666666666666666,17,30,42,0.5484820322180912,-0.0428441203281677
656,40,61,3.05,5,1,10,0.1112499999999999,16,29,50,0.1490892936472675,-0.0611823676839156
657,40,99,4.95,8,1,7,0.2383026695526696,17,29,77,0.1738490375480365,-0.0136907501150482
658,40,49,2.45,3,1,10,0.0399999999999999,15,24,44,-0.2043010752688168,-0.0059306569343065
659,40,45,2.25,2,1,13,0.0958333333333333,17,31,39,-0.1206896551724136,-0.0027855153203342
660,40,55,2.75,4,1,9,0.1841666666666666,17,29,44,-0.0072402044293027,-0.0390554041780199
661,40,50,2.5,3,1,17,0.0875,17,29,44,0.0376202974628164,-0.0512483574244415
662,40,50,2.5,3,1,13,0.0716666666666666,16,26,46,0.109083007388092,-0.0161254694057875
663,40,52,2.6,3,1,13,0.1491666666666667,16,27,43,0.2833590932509012,-0.0676328502415458
664,40,50,2.5,4,1,12,0.0258333333333333,18,31,44,0.5488487865588051,0.0046449900464499
665,40,49,2.45,3,1,14,0.1366666666666666,19,32,40,0.1907866145154277,-0.0327605956471935
666,40,56,2.8,4,1,11,0.045,17,28,49,0.2679738562091505,0.0305599717364423
667,40,47,2.35,2,1,16,0.1041666666666666,18,30,42,0.1105006105006111,0.0027784794139934
668,40,49,2.45,3,1,13,0.1423809523809523,14,26,42,-0.2478632478632477,-0.0287539936102236
669,40,56,2.8,5,1,12,0.1603571428571428,15,26,46,0.2354634427173296,-0.0480225988700565
670,40,60,3.0,5,1,8,0.1367857142857143,14,25,48,0.161305694543722,-0.0553926863138404
671,40,56,2.8,4,1,8,0.1170833333333333,16,28,47,0.1603476267787229,0.0060347887823926
672,40,55,2.75,4,1,8,0.1283928571428571,17,26,49,-0.1081719945970282,-0.0434148121123677
673,40,45,2.25,2,1,15,0.0791666666666666,16,25,41,-0.1298421807747495,-0.0341997264021887
674,40,56,2.8,3,1,14,0.2108333333333333,15,24,45,0.0079910589550154,-0.0237300052733345
675,40,49,2.45,3,1,19,0.1416666666666666,16,29,41,-0.0009965122072735,-0.0486159571993486
676,40,51,2.55,3,1,17,0.1375,13,24,43,-0.2102461743180302,0.0861774744027303
677,40,44,2.2,2,1,20,0.0583333333333333,17,25,40,0.0684039087947896,-0.0183460344340954
678,40,58,2.9,4,1,12,0.1738095238095238,17,26,49,0.0490126939351192,-0.0061718098415345
679,40,50,2.5,3,1,11,0.1091666666666666,16,28,44,0.1582491582491572,-0.0430537061695517
680,40,58,2.9,4,1,11,0.1421428571428571,17,28,50,0.2837941208611083,-0.0288663118851798
681,40,50,2.5,4,1,10,0.0208333333333333,17,29,43,0.0990990990990987,-0.045838896306186
682,40,64,3.2,4,1,9,0.2549404761904763,16,29,49,0.2246814218645204,-0.0780748663101604
683,40,50,2.5,3,1,11,0.1475,17,26,43,0.0414347557204696,-0.0902747492368076
684,40,50,2.5,4,1,18,0.0925,16,28,46,0.3687834736036721,-0.0561056105610561
685,40,49,2.45,3,1,14,0.0966666666666666,15,24,43,-0.1405172413793123,0.0064516129032257
686,40,57,2.85,3,1,12,0.1917857142857142,18,25,50,0.1646610270463486,-0.0679611650485436
687,40,46,2.3,3,1,13,0.0716666666666666,16,26,39,-0.0121722846441941,-0.044106267732783
688,40,47,2.35,3,1,18,0.0699999999999999,16,27,42,-0.1155322862129135,-0.0484157160963244
689,40,64,3.2,4,1,9,0.2089285714285714,15,28,52,0.0272727272727272,-0.0160096865330283
690,40,53,2.65,4,1,17,0.1466666666666666,15,26,44,0.2998424433402007,-0.0850393700787401
691,40,61,3.05,4,1,11,0.2951190476190476,15,27,49,-0.1369175627240147,-0.014821536600121
692,40,48,2.4,3,1,16,0.0716666666666666,16,27,40,0.4734532689776212,-0.051178290883123
693,40,59,2.95,3,1,10,0.1585714285714285,17,29,49,0.1961667243967214,-0.0403022670025188
694,40,63,3.15,4,1,11,0.2545833333333333,15,27,49,0.0886958767879629,-0.0363864491844416
695,40,54,2.7,4,1,11,0.0985714285714285,16,29,45,0.0162481536189063,-0.0314606741573033
696,40,81,4.05,7,1,8,0.3626082251082251,18,32,62,0.002994011976048,-0.0267027209734662
697,40,52,2.6,3,2,10,0.0991666666666666,17,26,39,0.1852967761373911,-0.005140859551717
698,40,54,2.7,5,1,11,0.080297619047619,16,27,48,0.1757808551501063,-0.0272018261365798
699,40,63,3.15,4,1,10,0.1571428571428571,16,26,51,0.1737536656891501,-0.0393181193291174
700,40,53,2.65,3,1,23,0.2242857142857142,16,27,46,0.0007541478129725,-0.0616987179487179
701,40,53,2.65,3,1,16,0.1775,17,29,45,0.2321428571428583,-0.034954110525288
702,40,51,2.55,3,1,12,0.1549999999999999,17,29,42,0.1466666666666673,-0.0027190964233424
703,40,49,2.45,4,1,10,0.0583333333333333,16,27,45,-0.0234335201222618,-0.0169811320754717
704,40,58,2.9,4,1,10,0.2172619047619047,17,28,48,0.0868549905838042,-0.0693837942746239
705,40,52,2.6,3,1,13,0.1308333333333333,18,27,44,0.4017932667907285,-0.0148404147184386
706,40,52,2.6,3,1,10,0.0,14,23,48,-0.3271832718327188,0.0137207425343018
707,40,48,2.4,2,1,12,0.1033333333333333,16,24,41,-0.1192825112107617,0.0253807106598984
708,40,52,2.6,2,1,15,0.1738095238095238,15,24,43,-0.0634586466165422,0.0085192697768762
709,40,53,2.65,4,1,11,0.08,16,26,47,0.2323476161738083,0.0414782779634362
710,40,59,2.95,4,1,12,0.2297222222222222,17,26,46,0.194233687405159,-0.0025173064820642
711,40,48,2.4,3,1,11,0.1175,15,23,40,0.0347567030784501,0.0267921795800144
712,40,54,2.7,4,1,13,0.1533333333333333,17,27,44,0.1333333333333326,-0.0145705521472392
713,40,48,2.4,3,1,9,0.0416666666666666,14,25,41,-0.3099415204678354,0.0138557095078834
714,40,54,2.7,3,1,9,0.2458928571428571,15,24,43,-0.2854704097116841,-0.0574006527164522
715,40,77,3.85,6,1,7,0.1970436507936507,17,28,61,0.1447501637782141,-0.0269559500328731
716,40,91,4.55,9,1,11,0.3788064019314018,15,28,64,0.3392949916874473,-0.0108337904552934
717,40,55,2.75,3,1,8,0.2173593073593073,14,25,46,-0.304025685354409,-0.0422740524781341
718,40,49,2.45,3,1,13,0.1185714285714285,17,29,44,0.0363576268385389,-0.0598251265531523
719,40,47,2.35,3,1,23,0.0958333333333333,17,29,40,0.2192691029900321,-0.0104999999999999
720,40,63,3.15,5,1,10,0.2185714285714285,17,30,50,0.2127460168697286,-0.0555710695336498
721,40,57,2.85,4,1,11,0.0661904761904762,15,29,50,0.0415790916567671,-0.0071355759429154
722,40,55,2.75,3,1,11,0.2682142857142857,14,24,46,-0.1317046855733667,-0.047427211133492
723,40,55,2.75,4,1,11,0.1158333333333333,15,27,46,0.1514091750668577,-0.0727681920480119
724,40,53,2.65,4,1,10,0.055,15,24,46,-0.2959870495015753,-0.0141518835957743
725,40,75,3.75,6,1,9,0.1916666666666666,17,30,63,0.2263157894736838,-0.0235825388861013
726,40,54,2.7,4,1,17,0.0725,16,29,49,0.2285714285714283,-0.0715512306811677
727,40,64,3.2,5,1,11,0.2305357142857143,17,28,49,0.2884922848113032,-0.0759172781854569
728,40,52,2.6,3,1,13,0.1216666666666666,18,28,47,0.0793550426809993,-0.0436207249641613
729,40,54,2.7,4,1,10,0.088015873015873,15,25,44,0.0123339658444019,-0.0034129692832764
730,40,59,2.95,4,1,13,0.1889285714285714,17,24,50,0.1528459847528177,-0.0492979719188767
731,40,52,2.6,4,1,12,0.1379166666666666,15,24,42,0.0086580086580084,0.0134048257372654
732,40,51,2.55,4,1,13,0.0541666666666666,15,27,44,-0.0555363918592617,-0.0450373532550693
733,40,64,3.2,4,1,8,0.179047619047619,16,29,53,0.2960547981294869,-0.0474912798497451
734,40,49,2.45,3,1,21,0.1175,16,24,43,0.0871977804201348,-0.0196531791907514
735,40,47,2.35,3,1,23,0.075,16,26,43,-0.3123909249563702,-0.0009905894006934
736,40,58,2.9,4,1,9,0.1652380952380952,15,26,46,0.0463378176382658,-0.0737252354660604
737,40,51,2.55,3,1,10,0.1495238095238095,16,29,44,-0.0207631874298546,-0.0967741935483871
738,40,43,2.15,2,1,29,0.0625,17,27,36,-0.0602739726027387,-0.1015787905868334
739,40,54,2.7,3,1,14,0.1911309523809523,17,26,46,0.0085397096498707,-0.0785481083157288
740,40,57,2.85,5,1,7,0.135,17,27,46,0.1200278164116818,-0.0654205607476635
741,40,54,2.7,4,1,9,0.166547619047619,13,22,45,-0.0175438596491227,-0.0364683301343569
742,40,51,2.55,3,1,9,0.0316666666666666,17,31,44,-0.0617543859649136,-0.0247969217614365
743,40,51,2.55,3,1,11,0.1325,17,28,41,0.2876671619613679,-0.0355329949238578
744,40,47,2.35,3,1,14,0.0791666666666666,16,26,41,-0.3362745098039199,-0.0363317464294663
745,40,47,2.35,4,1,14,0.0141666666666666,17,28,43,0.0956187092954398,-0.0119892341570834
746,40,50,2.5,3,1,23,0.1433333333333333,16,28,40,0.1816056118472321,0.0202482037883736
747,40,51,2.55,3,1,13,0.1258333333333333,16,27,43,0.0743691899070391,0.0086625818719628
748,40,73,3.65,6,1,7,0.268234126984127,16,25,56,-0.0121043693067775,-0.0447227191413237
749,40,71,3.55,6,1,10,0.2455952380952381,19,29,58,0.6113511956208586,-0.0288742294798312
750,40,56,2.8,3,1,13,0.203095238095238,16,29,44,0.0333333333333336,-0.0469135802469136
751,40,51,2.55,3,1,12,0.1258333333333333,15,25,41,-0.2890708437166264,-0.0472727272727272
752,40,63,3.15,5,1,9,0.1346428571428571,15,26,51,0.075025693730729,-0.014859047354534
753,40,52,2.6,3,1,14,0.16,16,26,46,0.1010638297872345,-0.0333264334506313
754,40,58,2.9,4,1,9,0.0428571428571428,17,29,54,-0.1426433915211973,-0.0278962914341975
755,40,79,3.95,8,1,9,0.1724404761904762,17,29,62,0.356034709439915,-0.0396560800140375
756,40,55,2.75,4,1,11,0.1305952380952381,18,26,48,0.0426457789382066,-0.0508910527282748
757,40,58,2.9,3,1,10,0.1136904761904761,15,28,48,0.2060518731988476,-0.0034274522604863
758,40,57,2.85,3,1,13,0.2592857142857143,15,27,44,0.2172602433850619,-0.0076491585925548
759,40,57,2.85,3,1,19,0.1759523809523809,15,26,48,0.0228141896347081,-0.0892339191264289
760,40,49,2.45,3,1,12,0.0566666666666666,17,28,44,-0.024325351577347,-0.0377532228360957
761,40,44,2.2,3,1,17,0.0416666666666666,16,31,41,-0.1664212076583228,-0.0109132682366456
762,40,57,2.85,3,1,11,0.1860119047619047,16,26,49,0.2203717113202992,0.0180712717446377
763,40,69,3.45,5,1,8,0.0919047619047619,16,32,55,0.1462441127165321,-0.0562028786840301
764,40,58,2.9,5,1,18,0.191547619047619,15,28,48,0.5505307855626329,0.0372660699755899
765,40,61,3.05,4,1,11,0.1995238095238095,15,28,47,0.2581903984027591,-0.0853437876960192
766,40,68,3.4,4,1,10,0.2677380952380953,16,29,57,0.2372657693322774,-0.0498130502955011
767,40,95,4.75,6,1,8,0.3203481240981241,17,28,69,0.067287963335826,0.0010393103869903
768,40,58,2.9,4,1,12,0.2274999999999999,17,29,51,0.3779118485000832,-0.0457302081625962
769,40,46,2.3,2,1,14,0.0658333333333333,14,21,39,-0.2097591888466407,-0.0099320439100888
770,40,51,2.55,3,1,13,0.1122619047619047,16,27,42,0.1046867450475113,-0.0493386521100146
771,40,57,2.85,5,1,23,0.1571428571428571,16,25,46,0.3181735381626082,-0.0433898305084745
772,40,51,2.55,4,1,11,0.1224999999999999,16,28,44,0.2153846153846156,-0.0075662042875157
773,40,55,2.75,3,1,15,0.2274999999999999,17,29,45,0.0559143439836841,0.0411721068249258
774,40,50,2.5,3,1,12,0.1126785714285714,15,25,45,-0.1948224361101892,-0.0783450704225351
775,40,49,2.45,3,1,13,0.1474999999999999,16,26,40,0.0516129032258061,-0.0079999999999999
776,40,59,2.95,4,1,8,0.14625,15,26,49,-0.1460237659963438,-0.0645773979107312
777,40,72,3.6,6,1,7,0.1606601731601731,16,27,59,0.1659057923208866,-0.0591671173607355
778,40,52,2.6,3,1,12,0.1249999999999999,15,25,44,-0.0128514056224904,-0.0372481172399755
779,40,52,2.6,4,1,10,0.0825,16,30,48,0.2191780821917807,-0.0265268352868599
780,40,51,2.55,3,1,15,0.1033333333333333,17,29,45,0.2606594656054581,-0.0853420195439739
781,40,75,3.75,5,1,9,0.3116071428571428,16,26,59,0.1431558532076733,-0.0214007782101167
782,40,85,4.25,7,1,7,0.2865025252525252,16,26,62,0.1027308192457727,-0.0702495201535508
783,40,50,2.5,3,1,11,0.1758333333333333,16,28,39,-0.0101010101010106,-0.0414358519831597
784,40,50,2.5,3,1,11,0.1133333333333333,16,26,43,-0.1437447048856229,-0.0475774770842426
785,40,52,2.6,4,1,11,0.0141666666666666,16,28,46,0.1243523316062187,0.04
786,40,61,3.05,5,1,9,0.2316666666666666,15,27,49,0.007486524256339,-0.0057412041807743
787,40,54,2.7,4,1,11,0.1155952380952381,16,25,44,0.2504301938740394,-0.0768935762224353
788,40,54,2.7,5,1,9,0.1123809523809523,15,26,46,0.0409207161125323,0.0123833111068775
789,40,47,2.35,2,1,18,0.1708333333333333,17,27,38,-0.0903540903540911,-0.0538116591928251
790,40,62,3.1,4,1,12,0.2411309523809524,17,31,48,0.3339699212222483,-0.0033232191879786
791,40,60,3.0,4,1,10,0.1397222222222222,16,29,49,0.1049208144796384,-0.0396716826265389
792,40,46,2.3,3,1,16,0.0805555555555555,17,27,39,-0.1589147286821711,0.0217969165337586
793,40,43,2.15,2,1,18,0.0833333333333333,17,28,36,-0.1476868327402179,-0.0441220017767249
794,40,48,2.4,3,1,14,0.1125,16,28,41,0.0910834132310638,-0.0232117479867361
795,40,55,2.75,4,1,8,0.0976785714285714,16,28,44,0.0904806786050895,-0.0548217839696037
796,40,65,3.25,5,1,8,0.1619047619047619,15,27,54,0.0118488710038003,-0.0288880094974278
797,40,46,2.3,3,1,22,0.0999999999999999,18,29,38,0.2444444444444436,-0.0182754182754182
798,40,47,2.35,3,1,18,0.1424999999999999,16,28,41,0.3462493790362637,-0.0525006220452849
799,40,60,3.0,5,1,13,0.1729761904761904,16,27,51,0.2696421984507561,-0.0267379679144384
800,40,50,2.5,3,1,22,0.19,16,28,41,-0.0864841373315952,-0.0378378378378378
801,40,48,2.4,3,1,10,0.0991666666666666,16,28,44,-0.1925857762587096,0.0133843212237093
802,40,55,2.75,5,1,13,0.0886904761904761,17,28,51,0.1962421711899786,0.0016336903249228
803,40,47,2.35,3,1,13,0.0516666666666666,15,25,39,-0.252244425137563,-0.0793809286070894
804,40,67,3.35,5,1,12,0.2395833333333333,15,26,52,0.2940923506961244,0.0237730061349693
805,40,52,2.6,4,1,14,0.1883333333333333,14,25,42,0.0043557168784027,-0.0136040609137055
806,40,52,2.6,4,1,11,0.0691666666666666,16,27,47,0.1364734299516903,-0.0429799426934097
807,40,52,2.6,3,1,10,0.196845238095238,16,25,42,0.1556435643564361,-0.015371832156211
808,40,50,2.5,4,1,10,0.0316666666666666,16,26,42,-0.0966497951313581,-0.0266491917868064
809,40,52,2.6,3,1,11,0.1749603174603174,16,24,40,-0.0356873586328223,-0.0737463126843658
810,40,61,3.05,4,1,11,0.1638293650793651,15,24,49,-0.0126232059484694,-0.0413046791647614
811,40,50,2.5,3,1,12,0.1533333333333333,15,26,44,-0.0566356720202869,0.0
812,40,51,2.55,3,1,15,0.1458333333333333,14,26,43,0.1871584699453553,-0.010539629005059
813,40,46,2.3,3,1,28,0.1391666666666666,16,25,41,0.1277037037037048,-0.061909758656873
814,40,62,3.1,4,1,11,0.1546428571428571,18,29,51,0.306739196131762,-0.0372079607730026
815,40,72,3.6,7,1,7,0.1792261904761905,15,26,58,0.1930815390045896,-0.0505392260520194
816,40,51,2.55,3,1,10,0.1233333333333333,18,30,44,0.1319148936170221,-0.0212765957446808
817,40,83,4.15,6,1,7,0.1798346098346098,17,28,64,0.2823970130369524,-0.0024632499006754
818,40,61,3.05,4,1,10,0.2397222222222221,16,28,50,-0.0279148936170212,-0.0809214412285883
819,40,41,2.05,2,1,25,0.0416666666666666,17,27,35,-0.4236111111111134,-0.0519736842105263
820,40,53,2.65,3,1,19,0.130595238095238,17,27,46,0.1629704301075275,0.0574985180794309
821,40,51,2.55,3,1,19,0.0841666666666666,15,26,44,0.3195347245980154,-0.048238255033557
822,40,48,2.4,3,1,16,0.1441666666666667,19,30,42,0.1987860394537179,-0.0807185628742515
823,40,45,2.25,3,1,22,0.0566666666666666,15,27,40,-0.2579695929377132,-0.0467946984041114
824,40,57,2.85,4,1,13,0.1909523809523809,15,27,46,0.4119639695126638,-0.0230274297324754
825,40,59,2.95,4,1,9,0.1495238095238095,17,28,48,0.3358137759969476,-0.0990846314437128
826,40,45,2.25,3,1,12,0.0,15,27,41,-0.0958904109589036,-0.0617283950617284
827,40,52,2.6,4,1,9,0.0822619047619047,16,27,43,-0.0447886144830482,-0.0352550808793032
828,40,58,2.9,4,1,8,0.1282142857142857,15,26,48,0.0408560311284053,-0.0459016393442622
829,40,51,2.55,3,1,22,0.1016666666666666,17,27,44,0.2379173476535139,-0.0656716417910448
830,40,58,2.9,3,1,10,0.120297619047619,17,28,52,0.0309278350515465,-0.0270536153467781
831,40,53,2.65,5,1,8,0.0511904761904761,18,29,45,-0.0663637838714906,-0.0659694288012871
832,40,67,3.35,5,1,7,0.1409325396825396,17,27,55,0.1264075861485061,-0.0381210034431874
833,40,49,2.45,3,1,19,0.1691666666666666,14,26,43,-0.0678330263965627,0.0387773722627737
834,40,55,2.75,4,1,9,0.0958333333333333,17,28,47,-0.1006072315760426,0.0317256556024206
835,40,63,3.15,4,1,7,0.2403571428571429,16,26,50,0.0349981433345711,0.0318524727577535
836,40,73,3.65,5,1,8,0.1539195526695526,17,30,58,0.2929131927415398,0.0087737622728222
837,40,54,2.7,4,1,8,0.1025,15,23,46,-0.0235381565906833,-0.021180030257186
838,40,43,2.15,2,1,19,0.0566666666666666,15,25,39,-0.2935933147632313,-0.0654867256637168
839,40,54,2.7,4,1,8,0.0577380952380952,16,25,45,-0.0840193977669995,-0.0367024280067758
840,40,54,2.7,4,1,8,0.1558333333333333,16,28,47,-0.0276816608996532,-0.0653266331658291
841,40,53,2.65,4,1,11,0.1825,14,27,45,-0.0023974427277566,-0.0289223454833597
842,40,55,2.75,3,1,12,0.2058333333333333,16,29,45,0.1499782324771434,-0.0276532137518684
843,40,72,3.6,6,1,8,0.2244047619047618,16,29,54,0.0191407587807746,-0.0146258140279705
844,40,52,2.6,3,1,15,0.1609523809523809,17,26,43,0.0248476324425695,-0.0824313072439633
845,40,53,2.65,3,1,17,0.3033333333333333,17,26,42,0.1831792162043154,-0.0683794466403162
846,40,49,2.45,3,1,17,0.1216666666666666,17,26,39,0.0954238169526782,-0.0465803226539423
847,40,50,2.5,3,1,12,0.1791666666666667,14,25,43,-0.1050969778980618,-0.0802469135802469
848,40,65,3.25,5,1,9,0.2009523809523809,15,27,49,0.1385242767936791,-0.0581395348837209
849,40,70,3.5,5,1,8,0.3186904761904762,16,26,53,0.1296918272346939,-0.0101010101010101
